Filename,Dimension1,Dimension2,Dimension3,Dimension4,Dimension5,Dimension6,Closest Text Type,corpus,color
IJmvqQaTOxE,27.48,-2.9,-1.81,2.67,-1.83,-0.08,Informational interaction,Y,1
IJn76mieRJw,17.45,-5.02,4.81,-0.82,-2.56,2.62,Involved persuasion,Y,1
IJNfT54FsBQ,26.0,-0.19,-1.78,-0.79,-2.56,-0.9,Informational interaction,Y,1
ijoPixinwLk,4.45,1.65,2.94,-2.38,-0.86,2.96,Involved persuasion,Y,1
IjPGYeMdmAc,25.12,-5.04,-1.67,1.18,0.33,0.52,Informational interaction,Y,1
ijqeZXhy0Oc,21.27,-3.46,-0.91,-1.44,-1.96,3.36,Informational interaction,Y,1
IjqizMQTTtM,14.71,-3.9,-2.99,-5.3,-3.1,1.72,Involved persuasion,Y,1
IJQQP52U2k8,28.76,1.36,-0.0900000000000003,-0.17,-1.16,4.22,Informational interaction,Y,1
IjRyoHwJ1zc,14.54,0.36,3.71,-0.73,-1.45,0.31,Involved persuasion,Y,1
IjSVE6gx3D8,34.15,-3.61,-2.93,2.68,-2.14,-2.95,Informational interaction,Y,1
IJUM1vosk4g,-2.84,3.22,1.31,-1.86,1.32,-0.17,General narrative exposition,Y,1
ijvih1aq-i8,16.66,0.0999999999999999,1.34,-1.54,-1.07,3.17,Involved persuasion,Y,1
iJV-Ira2vmk,34.79,-5.64,-1.82,-0.89,-3.07,0.05,Informational interaction,Y,1
IJxnjdVP7SE,26.48,-3.93,-3.23,0.82,-0.37,0.84,Informational interaction,Y,1
ijyXJiRFqA8,19.26,-0.9,-0.17,-1.23,-1.92,3.78,Informational interaction,Y,1
ijZ-rj6zGBU,22.83,-5.62,-5.68,6.1,-0.28,1.87,Informational interaction,Y,1
Ik1qL7tXOj0,15.89,-2.39,-3.38,0.59,-2.89,-1.66,Involved persuasion,Y,1
iK2VUT7dF4c,33.63,-3.65,0.46,-1.97,-2.57,0.64,Informational interaction,Y,1
IK6JnZv9B9U,23.37,-4.57,-0.91,-0.91,-3.44,1.7,Informational interaction,Y,1
IK9LV4K4x-Q,31.35,-5.0,-0.68,4.27,-2.91,-3.5,Informational interaction,Y,1
iK042kOLe_g,20.38,-4.27,-4.3,-0.28,0.79,-1.71,Informational interaction,Y,1
IkB8nCGVy8g,27.48,-1.92,-3.54,-1.13,-0.96,-1.0,Informational interaction,Y,1
IkFwASF93fY,18.87,2.95,-1.91,0.53,-0.49,-1.36,Informational interaction,Y,1
ikg6Rl3zlfk,-16.7,1.04,3.28,0.8,1.15,-1.97,Learned exposition,Y,1
iKGO3WNQHmY,21.88,-0.81,-3.58,3.33,-0.73,0.57,Informational interaction,Y,1
ikH7jUSCTq8,13.0,-2.43,-3.95,1.07,-3.92,1.79,Involved persuasion,Y,1
ikIdWhY5ZE4,22.94,-4.92,-5.84,8.94,-1.15,2.46,Informational interaction,Y,1
iKIpJF77cHM,35.03,-1.48,-0.46,-3.29,-2.06,-1.42,Informational interaction,Y,1
iKm4YY4Yrao,28.93,-3.01,-6.29,-1.69,-3.92,0.67,Informational interaction,Y,1
IKmKAYo2d0Q,7.12,-3.91,4.31,10.96,-0.95,-0.43,Involved persuasion,Y,1
iKnAmOqIJuM,27.21,-2.27,-2.13,7.18,0.53,6.57,Informational interaction,Y,1
IKsnTFmh0CQ,34.08,-0.38,-0.76,-3.01,-2.97,-0.36,Informational interaction,Y,1
ikU4u2AY6s0,26.25,-0.73,-3.04,6.06,-2.95,1.74,Informational interaction,Y,1
IkWm-7YYIKc,27.2,-2.53,-4.46,-0.21,-2.58,-1.56,Informational interaction,Y,1
iKxhHqQNtY4,19.55,1.33,-0.78,-2.5,2.12,1.05,Informational interaction,Y,1
IkXqg0VAVUA,4.77,-5.13,1.4,-1.6,1.03,-0.95,Involved persuasion,Y,1
IKYFtqjHb-E,25.5,-5.44,-1.43,-0.85,-2.11,1.0,Informational interaction,Y,1
Il0bSPFR1xY,3.41,-1.65,-1.15,2.28,-2.46,1.3,Involved persuasion,Y,1
il2sPLSV_X8,34.61,-3.53,-1.99,-5.42,-3.64,-2.07,Informational interaction,Y,1
IL5a8vTNe0U,23.47,-2.0,-6.78,-1.77,-3.19,0.4,Informational interaction,Y,1
il6ZqypVHW0,37.95,-2.88,-9.14,-0.59,-3.62,1.0,Intimate interpersonal interaction,Y,1
IlDc02Lnf90,13.71,-5.63,-2.37,10.88,-1.75,-0.0899999999999999,Involved persuasion,Y,1
IlEB47r00wo,13.4,0.0200000000000001,-1.37,9.22,0.84,1.29,Involved persuasion,Y,1
ilE-w7SLrJ0,10.55,-3.83,-1.23,1.75,1.59,-0.86,Involved persuasion,Y,1
ilg6E6TOpcA,-4.35,-0.0799999999999998,2.63,-0.34,-1.06,2.24,General narrative exposition,Y,1
iLgCv4I6Bpk,20.29,-2.77,-2.77,0.0099999999999997,-1.07,0.19,Informational interaction,Y,1
ilgFD_0UFAc,23.95,-3.03,-0.0800000000000001,-2.67,-1.26,-1.21,Informational interaction,Y,1
ILiiEvZ8CwY,16.79,-6.05,-0.37,-2.03,-3.52,-0.95,Involved persuasion,Y,1
ILij8BPyPQY,4.26,1.65,-4.82,9.13,-0.66,2.43,Involved persuasion,Y,1
IliV3uTpAjU,33.09,0.0600000000000001,-1.34,-1.96,-3.21,-1.24,Informational interaction,Y,1
ILmwsmn4Z8E,22.09,-5.61,-0.95,-2.26,-1.14,4.0,Informational interaction,Y,1
ILn3s10vMCk,35.07,-4.7,-3.98,-1.23,-3.01,0.97,Informational interaction,Y,1
IlphVre1fno,17.28,-3.72,-3.12,-0.83,-0.95,-0.57,Informational interaction,Y,1
ilQaG1BkQeQ,-5.54,-1.28,0.68,-5.06,4.39,1.76,General narrative exposition,Y,1
iLRBdqXAO30,18.11,-1.8,-4.32,-2.3,-1.74,-1.5,Informational interaction,Y,1
IlRw__b83ck,24.96,-0.57,1.0,5.22,-1.36,0.84,Informational interaction,Y,1
iLtAZM-rUj0,0.86,-1.28,2.55,-1.23,-0.83,-1.28,Involved persuasion,Y,1
ILusUDTZhVg,5.78,1.54,-5.58,0.62,-2.23,2.76,Imaginative narrative,Y,1
iLXFYpLS9OI,34.39,-1.01,-3.54,6.95,-3.45,5.15,Informational interaction,Y,1
ILZcWKR4l0w,23.56,-3.85,-2.06,7.07,-1.2,1.45,Informational interaction,Y,1
iLzM8EtrI7Y,26.39,-1.57,2.88,-4.18,-3.0,0.03,Informational interaction,Y,1
IM_CMngXGrk,12.67,1.0,1.9,-2.04,2.02,2.24,Involved persuasion,Y,1
im3UaUOD6vQ,11.55,3.39,-2.34,6.28,0.74,-1.4,Imaginative narrative,Y,1
iM4_bhE1lDU,-1.53,6.28,6.82,1.03,0.11,1.53,General narrative exposition,Y,1
iM4AGLQb6Js,37.41,6.17,-1.73,-7.66,0.85,-0.88,Informational interaction,Y,1
iM6kc2IOCkw,-20.14,3.21,-0.14,-2.77,6.97,-2.76,Learned exposition,Y,1
Im9fqjJA4rU,12.05,-4.84,-5.23,-3.04,-2.42,5.73,Involved persuasion,Y,1
IM26nxPtcWQ,28.81,-4.22,-0.02,-1.75,-1.99,1.71,Informational interaction,Y,1
imaXOM9lqfU,29.08,-4.82,-3.36,-1.96,-3.64,-1.64,Informational interaction,Y,1
IMccv8xbguE,14.87,-4.55,2.53,2.91,1.72,3.38,Involved persuasion,Y,1
imcQdClYYlA,16.17,-2.0,0.85,-0.59,-2.49,2.33,Involved persuasion,Y,1
IMdYk0t_Ejc,32.17,0.39,1.73,-2.9,-3.26,-2.45,Informational interaction,Y,1
IMgf7otdZnA,26.01,-2.32,-2.71,-2.22,-2.56,-0.93,Informational interaction,Y,1
Imh3ClBxDNM,-3.75,1.56,4.34,-1.46,0.49,-1.76,General narrative exposition,Y,1
IMh6oCm1p-8,13.54,-2.4,-2.25,1.83,-0.19,3.4,Involved persuasion,Y,1
iMJ3Q66wK8c,29.27,-1.58,0.67,-1.33,-0.0100000000000002,4.13,Informational interaction,Y,1
imK3tZs6PX8,20.94,-3.26,1.36,-1.51,2.69,-0.99,Informational interaction,Y,1
iMK4hYS3ejo,33.6,-0.96,-1.1,3.87,-2.94,2.72,Informational interaction,Y,1
ImKJ5_d283I,21.26,-1.11,-0.53,-0.01,-1.84,0.97,Informational interaction,Y,1
IMkOfG2B7vA,1.6,-7.2,7.46,6.41,1.14,-1.1,Involved persuasion,Y,1
IMnRelD4zlo,21.05,-4.53,-2.31,-3.53,-2.09,-0.79,Informational interaction,Y,1
imqyMYFObE4,28.74,-1.48,0.0499999999999998,1.84,-1.36,2.05,Informational interaction,Y,1
iMRXzp_tM5M,21.48,-2.15,1.0,-2.79,-2.06,-1.39,Informational interaction,Y,1
imthJdYhGjc,38.95,-0.75,-0.3,2.42,-2.0,-1.05,Intimate interpersonal interaction,Y,1
IMvffRnRO0E,3.28,-3.46,2.38,-1.3,0.83,-0.55,Involved persuasion,Y,1
ImWXc1mWkPs,22.87,-3.13,-2.55,-3.16,0.35,-1.24,Informational interaction,Y,1
imx3-RXd4C0,34.63,-2.61,-4.24,-3.58,-2.23,0.29,Informational interaction,Y,1
In0e1ciAWSo,20.58,-1.67,-2.42,1.31,-2.03,0.57,Informational interaction,Y,1
INaaHntxarw,24.51,-1.66,-3.25,-3.93,-3.58,-1.47,Informational interaction,Y,1
Inaw4g3mBw4,6.03,-0.64,3.47,0.96,0.77,0.43,Involved persuasion,Y,1
INd7pd9ET6U,19.7,-1.8,-2.13,0.29,-2.5,0.22,Informational interaction,Y,1
iNeVhva1eV8,15.78,-0.0799999999999998,-1.32,-2.72,-2.13,-0.19,Involved persuasion,Y,1
ING4Zb3iNbI,16.89,0.52,-2.43,-0.25,-1.58,-1.53,Informational interaction,Y,1
InGIONCksEg,19.87,-6.28,-2.39,3.65,-3.56,-0.59,Informational interaction,Y,1
INgo33WyOP4,13.79,-2.62,-1.85,-5.9,-3.47,-2.78,Involved persuasion,Y,1
In-K0owDvsc,15.64,-1.22,1.58,2.8,-3.2,7.01,Involved persuasion,Y,1
inLWA74W6n0,7.57,-2.81,2.23,-3.54,-1.34,1.93,Involved persuasion,Y,1
inp7rCWavMQ,5.39,3.12,1.53,0.31,1.35,2.49,Involved persuasion,Y,1
iNpPsT4SZ0o,6.44,-3.53,-0.6,-1.26,-1.38,0.19,Involved persuasion,Y,1
inujtL5qBqE,3.46,-2.57,-0.97,-0.51,-0.0499999999999998,-2.26,Involved persuasion,Y,1
InUtyCh5Unk,35.82,-2.25,0.41,2.84,-3.39,-1.24,Informational interaction,Y,1
InvdmIPnDJM,20.95,-4.03,-1.35,-3.19,-3.35,-0.76,Informational interaction,Y,1
InX3A4Lbp_Y,16.53,-0.52,-2.09,-0.38,-1.96,1.54,Involved persuasion,Y,1
inY_TvdySbQ,21.21,-3.39,-3.75,0.74,-0.95,-1.03,Informational interaction,Y,1
InyAU9F0KdE,36.77,-5.06,-3.27,-6.66,-3.76,1.15,Informational interaction,Y,1
inYRaifbOYQ,16.48,-2.8,-3.83,-5.49,-2.64,4.02,Informational interaction,Y,1
Io6tlEQBlrs,10.55,-0.85,-1.27,4.88,-2.26,0.14,Involved persuasion,Y,1
iO9amJUQ98k,35.58,-2.51,-2.04,-2.2,-0.44,-0.81,Informational interaction,Y,1
Io9SLL2kq_w,43.99,-1.2,-2.54,5.18,-2.73,-1.62,Intimate interpersonal interaction,Y,1
IO53i2TeTt0,14.21,-1.81,-1.13,-3.45,-0.37,-0.85,Involved persuasion,Y,1
IobHMZME5gw,4.6,-3.73,2.8,0.57,0.14,0.55,Involved persuasion,Y,1
IocUZpDJcII,16.78,-3.62,2.56,3.6,-1.81,4.53,Involved persuasion,Y,1
iOD7WviIVO8,21.75,-3.9,-4.33,5.5,-1.22,1.36,Informational interaction,Y,1
iodIWbRXCTc,23.74,-1.39,-3.88,-1.05,-1.37,1.26,Informational interaction,Y,1
iOf6ekNimjE,15.53,-5.96,-4.2,0.01,-1.5,3.39,Involved persuasion,Y,1
iogspY49gPc,27.68,-2.97,0.28,2.0,-1.83,1.14,Informational interaction,Y,1
iojYGE7sp_Y,20.2,-4.97,-1.63,-1.63,-2.64,0.36,Informational interaction,Y,1
ioOPYOvoKng,11.65,-0.87,-0.16,1.17,-2.27,0.55,Involved persuasion,Y,1
IOPKwnMNFoU,14.81,-2.86,1.33,-1.32,0.66,4.4,Involved persuasion,Y,1
Ior0FUeb_SA,21.69,-1.52,-5.21,-4.04,-3.12,-0.5,Informational interaction,Y,1
IOR1FMhv3Ww,22.06,-2.67,-1.39,-2.62,-1.67,-0.22,Informational interaction,Y,1
IoRVNG0Gpro,13.28,-4.61,-1.84,0.2,-0.52,1.57,Involved persuasion,Y,1
iOs25FQaZug,31.3,-0.4,-3.63,-0.94,-2.11,0.19,Informational interaction,Y,1
IoSGC8KjTn0,34.25,-1.79,-1.62,-3.0,-3.7,1.23,Informational interaction,Y,1
IotFW91I6oE,25.37,-4.23,-1.47,-0.41,1.11,0.64,Informational interaction,Y,1
IOWPiLRTE28,37.92,-0.18,-3.2,-3.72,-3.41,-0.66,Intimate interpersonal interaction,Y,1
iOwsEuUB-ok,19.75,-3.14,-2.3,4.32,4.08,0.22,Informational interaction,Y,1
ioXCRwPSGqk,13.21,-4.57,-3.04,1.22,0.77,1.24,Involved persuasion,Y,1
iOyB8evdKsM,32.28,-3.77,-2.64,2.69,-1.48,1.78,Informational interaction,Y,1
iP_F_k2rtpg,15.28,-2.81,-0.0700000000000001,-0.53,-0.67,-1.55,Involved persuasion,Y,1
IP0lHDmLc80,23.94,-3.47,-5.56,2.93,-2.04,0.64,Informational interaction,Y,1
IP0VWuiYLgw,13.52,-3.46,-4.21,4.6,-2.69,2.64,Involved persuasion,Y,1
IP0wITD8d_E,30.09,0.200000000000001,6.66,-0.29,2.8,2.73,Informational interaction,Y,1
ip3sWNgNZCs,-10.88,-3.32,3.68,-2.58,3.35,0.93,Scientific exposition,Y,1
iP4p-n-u0VM,25.38,-2.05,-3.17,-2.5,-1.9,-1.76,Informational interaction,Y,1
Ip7y9QhQaGs,30.02,-2.01,-5.25,0.0099999999999997,-2.49,5.14,Informational interaction,Y,1
iP8UcO5-A4o,22.99,-5.1,-6.07,4.34,-3.28,1.98,Informational interaction,Y,1
IP17PQfB1Wg,28.82,-5.92,-2.15,-3.73,0.74,-1.4,Informational interaction,Y,1
Ip60HkPsmBA,19.8,-3.7,-1.44,-3.38,-1.8,0.52,Informational interaction,Y,1
ip61tzxpSQQ,1.37,-4.7,-1.16,-5.45,-2.02,6.6,Involved persuasion,Y,1
IP64dlAfhI8,-0.98,-2.26,-3.21,-0.26,3.75,-0.52,Involved persuasion,Y,1
Ip98r-YBiV8,25.94,0.1,-2.13,6.44,-1.04,-1.47,Informational interaction,Y,1
IpA86ZTfVWw,27.67,-4.28,-1.33,3.31,-2.35,-2.57,Informational interaction,Y,1
IpAGqPgg9Vc,23.92,-4.29,-0.75,-5.25,-3.92,-3.5,Informational interaction,Y,1
iPaLHrcYwkA,22.36,-1.15,-0.81,-1.49,-1.75,1.91,Informational interaction,Y,1
IPb2q4cknRg,31.42,-4.41,-2.75,1.15,-2.94,-2.16,Informational interaction,Y,1
ipbxAlBmmh0,23.57,-1.1,2.28,5.37,-3.8,0.9,Informational interaction,Y,1
iPC_UXcu7vo,15.43,-3.38,-2.23,-0.22,-3.76,-0.19,Involved persuasion,Y,1
IpeXtG9sBEI,32.82,-2.48,-1.2,-4.8,-2.62,0.15,Informational interaction,Y,1
IPJGt3MrWb0,29.79,-1.09,1.97,-1.21,-3.92,1.46,Informational interaction,Y,1
iPkSMB31V74,30.48,-4.02,-4.55,2.04,-0.8,1.43,Informational interaction,Y,1
IpLDs_ry3sw,20.9,-3.01,-3.75,3.0,-2.75,-1.88,Informational interaction,Y,1
iplsKx3w6-I,30.39,-5.22,-0.52,5.13,-3.36,-0.62,Informational interaction,Y,1
ipn1JsLhQfM,30.62,-4.22,-0.91,0.91,-0.39,0.86,Informational interaction,Y,1
iPN6KL53Fkg,26.64,-4.13,-3.91,-0.13,-1.32,1.4,Informational interaction,Y,1
IppEEuJKjco,34.17,-4.01,-3.65,-0.69,-3.36,-0.88,Informational interaction,Y,1
IPQEvE_5fnU,12.17,-5.24,-2.39,-0.61,-2.19,3.04,Involved persuasion,Y,1
IpqwnxaRCDY,7.49,-4.51,4.37,2.57,-0.53,0.16,Involved persuasion,Y,1
iPRjfS1nLZ8,7.42,-3.58,-1.41,2.96,2.0,4.98,Involved persuasion,Y,1
iPSiPoBfknY,20.72,-4.12,-1.87,0.84,-1.99,0.55,Informational interaction,Y,1
iPumwxuneFc,32.09,-4.05,-5.69,-4.0,-1.19,0.6,Informational interaction,Y,1
iPxsU8PIAqs,-18.1,6.49,0.0099999999999999,4.31,8.01,-1.08,Scientific exposition,Y,1
ipzG0IeFwaw,35.9,-2.42,-1.84,-0.36,-0.48,-0.16,Informational interaction,Y,1
iQ1DvIbXFvA,3.36,4.61,-0.62,-2.74,-3.32,-0.88,Imaginative narrative,Y,1
iq5NfXGoU_w,18.5,-6.26,-2.43,3.49,-1.89,-0.93,Informational interaction,Y,1
IQ7NJSAsmTI,22.61,-3.83,-2.49,-3.1,-2.68,-0.45,Informational interaction,Y,1
iq8cCBBIxh8,11.43,-3.08,-0.75,-0.39,-1.15,3.52,Involved persuasion,Y,1
IQ8ZtEnuL30,29.51,-2.14,-2.51,0.92,-0.93,0.36,Informational interaction,Y,1
Iq22iejPc64,-7.3,-3.1,9.61,-1.85,-2.54,-1.09,General narrative exposition,Y,1
IqbH4DU4lG8,21.06,-0.54,1.38,1.69,-1.07,0.29,Informational interaction,Y,1
iqd_bdbZucM,5.28,-1.11,-1.88,-0.33,0.08,1.24,Involved persuasion,Y,1
iqh4RVCR6vc,17.59,-2.67,-0.94,0.92,-2.43,1.22,Informational interaction,Y,1
Iqj9G9N4G0s,19.22,-3.31,-2.37,-3.08,-0.0400000000000001,-0.71,Informational interaction,Y,1
IqjGiF20zHA,25.89,-5.29,-2.45,-1.86,1.54,0.31,Informational interaction,Y,1
iQJp613lHnI,44.56,-1.04,1.93,-3.18,0.9,-0.14,Intimate interpersonal interaction,Y,1
iqLkuSkaeu8,0.170000000000001,0.83,0.55,-1.47,2.1,2.47,Involved persuasion,Y,1
iqLoV97p0Nw,20.74,-5.33,-2.96,1.8,2.06,3.26,Informational interaction,Y,1
iqlxUGatK5c,19.6,-3.11,-0.27,-0.2,-2.29,2.95,Informational interaction,Y,1
IQNbRmCHU9k,22.24,-6.36,-4.14,0.13,-1.76,-1.81,Informational interaction,Y,1
IQnzRKQ1gW8,5.54,-1.83,-1.32,3.24,-1.71,-1.46,Involved persuasion,Y,1
iQoQSyMJR84,33.78,-6.74,4.43,4.49,-1.84,5.93,Informational interaction,Y,1
IQpILHMBTwI,17.53,-2.2,-2.17,3.71,-1.42,0.05,Informational interaction,Y,1
IQqxOPAzkdc,-5.49,-7.38,1.71,-1.97,-2.21,-0.88,General narrative exposition,Y,1
iQtXtjJD8-s,25.19,1.0,-0.23,0.29,-1.88,2.0,Informational interaction,Y,1
IQW4OnqZmNQ,18.9,0.08,2.47,-2.65,-0.34,3.03,Informational interaction,Y,1
iQWTX2N8J_I,20.31,-0.87,-5.85,-2.66,-0.07,2.19,Informational interaction,Y,1
iqX1PmWSXhQ,24.65,-4.58,-0.51,1.85,-0.8,-0.74,Informational interaction,Y,1
IqXKPFn9rss,26.22,-2.9,-4.83,-2.02,-2.6,2.4,Informational interaction,Y,1
IqzhgKOmQ_Y,19.39,-4.49,-3.81,-6.07,-3.44,1.0,Informational interaction,Y,1
Ir3xnKYK6QA,27.39,-4.65,-3.8,1.55,-0.72,0.39,Informational interaction,Y,1
ir4kHioCSM0,9.27,-3.18,-1.57,4.72,2.43,1.37,Involved persuasion,Y,1
Ir5Arvd5SxM,32.37,-5.17,-1.19,-1.9,-0.19,-3.5,Informational interaction,Y,1
IR5wz85XqdM,29.26,-4.33,-1.63,-0.31,-0.53,-0.48,Informational interaction,Y,1
ir8DTEVmjyI,12.57,-0.97,2.53,0.42,0.57,-1.26,Involved persuasion,Y,1
IR8l1tAym08,-9.28,4.1,-0.28,6.74,1.44,0.29,General narrative exposition,Y,1
ir9Dtq98X74,34.84,2.89,-1.51,2.98,-2.92,2.14,Informational interaction,Y,1
IraqnnUBANE,-5.31,1.77,0.75,0.23,2.57,0.21,General narrative exposition,Y,1
IrgH3AhmjTQ,-0.339999999999999,-2.42,-4.52,-6.42,-3.12,0.29,Situated reportage,Y,1
iRGU0O76bOY,14.46,-4.77,-0.8,3.47,0.87,2.22,Involved persuasion,Y,1
IRhr6z_DxCY,42.25,-5.05,-1.14,-2.65,-3.21,1.98,Intimate interpersonal interaction,Y,1
IRI8c-oI65c,-8.57,-2.18,1.04,0.72,7.49,0.29,Scientific exposition,Y,1
iriF6lw5eSI,37.7,-3.88,-1.72,1.11,-2.48,0.33,Informational interaction,Y,1
iRIpqb37ePU,-7.19,-3.62,2.43,-4.45,-1.44,-0.24,General narrative exposition,Y,1
irIY7ujo8Vg,30.96,-3.32,-1.17,1.76,-2.98,0.84,Informational interaction,Y,1
irkKkdMFrs4,19.04,-1.18,-1.18,0.0699999999999998,-2.75,0.47,Informational interaction,Y,1
iRkwiCUTb5Y,21.35,1.62,-0.18,5.22,-2.34,4.38,Informational interaction,Y,1
irl7iGxCU2s,15.04,0.45,-1.56,-2.33,1.17,1.65,Involved persuasion,Y,1
IrmETNRoFTE,23.92,-7.22,3.0,-3.86,-3.92,4.48,Informational interaction,Y,1
iRmNjatDC3k,23.01,-4.17,-2.27,2.86,-0.88,1.47,Informational interaction,Y,1
irmT9LsQrV4,10.34,-0.3,-0.93,-1.46,-0.92,1.62,Involved persuasion,Y,1
iroU3mgc484,5.66,-2.55,0.32,6.12,-1.66,0.48,Involved persuasion,Y,1
iRrJXourujA,-0.37,-3.28,3.34,6.14,-0.32,0.74,Involved persuasion,Y,1
iRs_AGaTpm8,14.8,-4.39,-0.98,-3.22,-2.0,2.79,Involved persuasion,Y,1
irT4jrOa1TM,26.47,-4.73,-6.3,1.26,-1.35,2.39,Informational interaction,Y,1
IRTQXNyeyts,15.81,-4.98,-2.53,2.58,2.94,0.53,Involved persuasion,Y,1
IRTufj5uk48,9.61,-3.06,-0.55,1.53,-2.56,0.52,Involved persuasion,Y,1
IRUcQdAetKY,24.09,-3.84,-2.27,-0.68,-3.64,-1.21,Informational interaction,Y,1
IRw88BdpYRk,30.95,-5.05,-2.02,-0.39,-3.26,0.17,Informational interaction,Y,1
Irwr7Uz7bcQ,49.11,-0.36,1.95,-0.31,-3.92,-2.57,Intimate interpersonal interaction,Y,1
irx3CJHXFfM,18.62,-6.83,-3.85,-3.39,-3.17,-1.14,Informational interaction,Y,1
IrXLRxSsMbs,14.64,-2.68,-1.46,2.39,3.14,2.91,Involved persuasion,Y,1
IRyie86QteA,26.2,-2.98,-1.24,-1.28,-1.38,-0.48,Informational interaction,Y,1
iRzfe8cFcmM,21.91,-0.83,-0.27,2.31,-1.09,2.93,Informational interaction,Y,1
IrzyA236cDE,18.43,2.32,2.47,-1.48,-0.17,0.88,Informational interaction,Y,1
Is0fa-RkYcs,18.98,-1.52,-1.48,-1.0,-1.26,-1.4,Informational interaction,Y,1
IS3ObPjJpm4,14.46,1.38,-1.45,0.34,-1.35,0.36,Involved persuasion,Y,1
IS5fvsM7nD8,13.41,-4.16,-4.65,0.5,-2.2,1.6,Involved persuasion,Y,1
is5IMELJ1gs,27.31,-4.29,-2.05,0.44,0.86,2.48,Informational interaction,Y,1
Is6j1ftOLyg,18.14,-4.07,-3.73,3.34,-2.54,1.19,Informational interaction,Y,1
Is7oYaJyMa8,34.76,-3.09,0.71,-0.66,1.54,-1.05,Informational interaction,Y,1
iS9RbOqsUq8,30.14,-4.35,-1.68,-3.06,-2.41,-0.58,Informational interaction,Y,1
iSa_LSIySqc,31.66,-5.21,-3.35,0.53,-1.3,-0.38,Informational interaction,Y,1
ISAYe9qkuVM,-13.92,-1.12,8.78,-5.39,-3.92,-1.88,Learned exposition,Y,1
IsC-Pzxl6fY,26.31,-3.37,-0.98,0.37,-1.9,2.33,Informational interaction,Y,1
Isfzcpf6cOk,0.33,5.24,-0.88,-7.48,-0.0400000000000001,-0.58,Imaginative narrative,Y,1
isGIZ3_4GkM,19.22,-2.8,-0.71,-0.39,-1.47,2.36,Informational interaction,Y,1
Isj4NBmvbc0,7.74,-6.09,-0.0600000000000003,-4.08,-2.05,-1.04,Involved persuasion,Y,1
isjDb8D06_0,1.54,2.1,3.55,-0.44,0.42,2.14,Involved persuasion,Y,1
IsLqX76rHN8,17.16,-3.74,3.03,-0.69,-2.24,0.4,Involved persuasion,Y,1
ISM9OeWs7yw,3.62,-0.46,1.21,-3.46,-0.53,2.29,Involved persuasion,Y,1
iSNA1EHlYM4,5.23,-2.89,-5.51,-4.03,-1.74,1.38,Situated reportage,Y,1
iSNsgj1OCLA,9.57,-3.62,0.04,3.23,-2.19,2.13,Involved persuasion,Y,1
isqYzuS4cWc,17.24,-6.2,-1.62,1.83,-2.53,3.16,Involved persuasion,Y,1
IsraI0QbHZE,6.22,-0.65,-1.01,0.32,-2.16,1.49,Involved persuasion,Y,1
IsrGJktPi78,21.57,5.75,-0.74,-1.29,-3.32,-0.21,Informational interaction,Y,1
isRqYb5o9pM,-1.78,-2.86,-0.58,-2.45,1.32,-0.52,General narrative exposition,Y,1
IsvdEs7vBKI,25.32,-2.8,-3.02,5.41,-0.97,1.98,Informational interaction,Y,1
isxouDor90g,36.86,-3.12,-0.58,-0.53,-2.68,1.81,Informational interaction,Y,1
iSXSIQWQChs,19.19,-1.37,1.64,-0.12,-1.51,-0.26,Informational interaction,Y,1
It__9I3_3RE,2.54,1.67,-0.82,2.73,-1.03,1.66,Involved persuasion,Y,1
it4es1qLQYU,30.32,-3.75,-2.68,7.56,-0.54,0.97,Informational interaction,Y,1
iT9BtWCBbic,12.5,-1.75,-1.44,-2.32,0.45,2.02,Involved persuasion,Y,1
iTATA6Pe664,24.73,-2.51,-3.16,6.18,-3.92,2.99,Informational interaction,Y,1
ITDcbHw1bgc,22.63,-4.64,2.06,2.39,-2.08,0.41,Informational interaction,Y,1
ITFM7pAkse0,-10.77,-1.8,4.8,0.31,4.81,-0.86,Scientific exposition,Y,1
itfQhY_vNPw,5.65,-2.17,3.85,-0.1,-2.35,1.76,Involved persuasion,Y,1
iTgXziYkI1A,0.75,0.73,9.51,-1.37,9.41,-2.4,Involved persuasion,Y,1
IthaTdswbXA,18.49,-3.73,-2.41,11.14,0.96,-1.81,Involved persuasion,Y,1
iTJEGdyaqxY,6.39,-2.54,-0.69,-1.66,0.26,1.59,Involved persuasion,Y,1
ItjsaZIXNiU,6.67,0.69,1.0,1.79,-1.91,-1.43,Involved persuasion,Y,1
iTn2t1pbXTo,25.38,-1.31,1.0,3.23,0.57,4.48,Informational interaction,Y,1
Ito44sfXZKU,23.1,-4.01,-1.47,5.41,-0.58,-0.46,Informational interaction,Y,1
iTow7XDaIr4,5.48,-0.54,-2.52,2.92,-1.13,-0.6,Involved persuasion,Y,1
ITPoNR-_CGg,26.44,-5.44,-1.7,-2.94,-2.15,-0.03,Informational interaction,Y,1
iTS-pcerRr4,16.17,-4.6,-1.0,-0.04,-1.97,0.76,Involved persuasion,Y,1
itUs07bAL-Y,25.08,-4.1,-3.69,5.83,-0.41,0.26,Informational interaction,Y,1
itvS62kWALA,20.13,-3.32,-1.57,0.8,-0.95,1.21,Informational interaction,Y,1
Iu0UWgfnkJ4,25.5,-0.18,-3.0,5.29,1.82,2.5,Informational interaction,Y,1
iu6OSOLIf3M,18.05,-2.99,0.52,0.58,-2.33,-0.21,Informational interaction,Y,1
